"cl_IdColectas","cl_Numero_Clavo","cl_Letra","cl_Comentarios","cl_Recolector","cl_Fecha","cl_Datos_Etnobotanicos","cl_Plantas_idPlantas","cl_Nombre_Comun","cl_Genero","cl_Especie","cl_Familia","cl_protegida","cl_Numero_salida","cl_Caracteristica_Raiz","cl_Altura_planta","cl_DAP","cl_Diametro_Tronco","cl_Diametro_Raiz","cl_Cobertura","cl_Diametro_cepellon","cl_Altura_cepellon","cl_Estado","cl_Forma_Biologica","cl_Conformacion_cepellon","cl_Estado_Fenologico","cl_Ciclo_Vida","cl_Comentarios_de_registro","cl_Tipo_raiz","cl_Forma_Colecta","cl_Revision","cl_Link","cl_Usuarios_idUsuarios","cl_username","cl_active"
2871,3534,C,Planta registrada como muerta el 29/06/2000,"","2000-06-29","",274,Biznaga,Mammillaria,sp.,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2872,3535,C,Planta registrada como muerta el 16/01/2002,"","2000-06-29","",274,Biznaga,Mammillaria,sp.,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2873,3536,C,"","","2000-06-29","",865,Siempre viva,Sedum,pachyphyllum,CRASSULACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2874,3537,C,"","","2000-06-29","",15,Siempre viva,Sedum,praealtum,CRASSULACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2875,3538,C,"","","2000-07-04","",15,Siempre viva,Sedum,praealtum,CRASSULACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2876,3539,C,"","","2000-07-04","",15,Siempre viva,Sedum,praealtum,CRASSULACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2877,3540,C,"","","2000-07-04","",15,Siempre viva,Sedum,praealtum,CRASSULACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2878,3541,C,"","","2000-07-04","",15,Siempre viva,Sedum,praealtum,CRASSULACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2879,3542,C,"","","2000-07-04","",15,Siempre viva,Sedum,praealtum,CRASSULACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2880,3543,C,"","","2000-07-04","",15,Siempre viva,Sedum,praealtum,CRASSULACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2881,3544,C,"","","2000-07-04","",15,Siempre viva,Sedum,praealtum,CRASSULACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2882,3545,C,"","","2000-07-04","",15,Siempre viva,Sedum,praealtum,CRASSULACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2883,3546,C,"","","2000-07-04","",15,Siempre viva,Sedum,praealtum,CRASSULACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2884,3547,C,"","","2000-07-04","",865,Siempre viva,Sedum,pachyphyllum,CRASSULACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2885,3548,C,"","","2000-07-04","",865,Siempre viva,Sedum,pachyphyllum,CRASSULACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2886,3549,C,"","","2000-07-04","",865,Siempre viva,Sedum,pachyphyllum,CRASSULACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2887,3550,C,"","","2000-07-04","",865,Siempre viva,Sedum,pachyphyllum,CRASSULACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2888,3551,C,"","","2000-07-04","",865,Siempre viva,Sedum,pachyphyllum,CRASSULACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2889,3552,C,"","","2000-07-04","",865,Siempre viva,Sedum,pachyphyllum,CRASSULACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2890,3553,C,"","","2000-07-04","",865,Siempre viva,Sedum,pachyphyllum,CRASSULACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2891,3554,C,"","","2000-07-04","",41,Siempre viva,Echeveria,nodulosa,CRASSULACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2892,3555,C,"","","2000-07-04","",852,Flor de maíz ,"","","",,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2893,3556,C,"","","2000-07-04","",65,Biznaga,Ferocactus,macrodiscus,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2894,3557,C,"","","2000-07-04","",65,Biznaga,Ferocactus,macrodiscus,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2895,3558,C,Planta registrada como muerta el 24/04/2007,,"2000-07-04",,274,Biznaga,Mammillaria,sp.,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
2896,3559,C,Planta registrada como muerta el 20/09/2001,"","2000-07-04","",274,Biznaga,Mammillaria,sp.,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2897,3560,C,"","","2000-07-04","",856,Lirio ,"",sp.,ASPARAGACEAE,,,,,,,,,,,Plantas sin determinación de especie.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,3,AndresServicio,1
2898,3561,C,"","","2000-07-04","",857,Azucena ,Hymenocallis,glauca,AMARYLLIDACEAE,,,,,,,,,,,Plantas ubicadas en campo en la zona de Valles Centrales.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2899,3562,C,"","","2000-07-06","",103,Palo mulato,Bursera,simaruba,BURSERACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas, sin sitio de colecta",,,,,4,Michaell,1
2900,3563,C,Planta registrada como muerta el 06/07/2000,"","2000-07-06","",319,Biznaga,"",sp.,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas, sin sitio de colecta",,,,,4,Michaell,1
2901,3564,C,"",J. Rzedowski,"2000-07-06","",859,Copal de cuchara,Bursera,glabrifolia,BURSERACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,"Sin observaciones, sin datos etnobotánicos, sin altitud, sin coordenadas, sin sitio de colecta",,,,,4,Michaell,1
2902,3565,C,"","","2000-07-06","",852,Flor de maíz ,"","","",,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,4,Michaell,1
2903,3566,C,"","","2000-07-06","",860,Flor de maíz ,Bouvardia,longiflora,RUBIACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,4,Michaell,1
2904,3567,C,planta registrada como muerta en la fecha 09/02/2005,"","2000-07-06","",861,Uña de gato ,"","",MIMOSACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos",,,,,4,Michaell,1
2905,3568,C,"","","2000-07-06","",15,Siempre viva,Sedum,praealtum,CRASSULACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,4,Michaell,1
2906,3569,C,"","","2000-07-06","",260,Biznaga,"",sp.,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,4,Michaell,1
2907,3570,C,Planta registrada como muerta el 11/06/2002,"","2000-07-06","",260,Biznaga,"",sp.,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos",,,,,4,Michaell,1
2908,3571,C,Planta registrada como muerta el 03/01/2005,"","2000-07-06","",260,Biznaga,"",sp.,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos",,,,,4,Michaell,1
2910,3572,C,"","","2000-07-06","",850,Siempre vivita,Sedum,pachyphyllum,CRASSULACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,4,Michaell,1
2911,3573,C,"","","2000-07-06","",866,Barbita roja,"","","",,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,4,Michaell,1
2912,3574,C,"","","2000-07-11","",103,Palo mulato,Bursera,simaruba,BURSERACEAE,,,,,,,,,,,Plantas ubicadas en la zona de bosque tropical humedo.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,4,Michaell,1
2913,3575,C,"","","2000-07-11","",867,Tuna ,Hylocereus,undatus,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,4,Michaell,1
2914,3576,C,"","","2000-07-11","",868,Junco,Hylocereus,undatus,CACTACEAE,,,,,,,,,,,Plantas ubicadas en el patio del huaje.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,4,Michaell,1
2915,3577,C,"","","2000-07-11","",2847,Flor de muerto,Tagetes,erecta,ASTERACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,4,Michaell,1
2916,3578,C,Planta registrada como muerta en la  fecha 11/07/2000,"","2000-07-11","",1,sin dato,"","","",,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas, sin sitio de colecta",,,,,4,Michaell,1
2917,3579,C,Planta registrada como muerta en la  fecha 11/07/2000,"","2000-07-11","",1,sin dato,"","","",,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas, sin sitio de colecta",,,,,4,Michaell,1
2918,3580,C,Planta registrada como muerta en la  fecha 11/07/2000,"","2000-07-11","",1,sin dato,"","","",,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas, sin sitio de colecta",,,,,4,Michaell,1
2919,3581,C,"","","2000-07-11","",869,Capulín de coyote ,"","","",,,,,,,,,,,null,,,,,"Sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas, sin sitio de colecta",,,,,4,Michaell,1
2920,3582,C,Planta registrada como muerta en la fecha 17/12/2002,"","2000-07-11","",869,Capulín de coyote ,"","","",,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas, sin sitio de colecta",,,,,4,Michaell,1
2921,3584,C,"","","2000-07-11","",870,Chepito ,Satureja,oaxacana,LAMIACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas, sin sitio de colecta",,,,,4,Michaell,1
2923,3583,C,"","","2000-07-11","",870,Chepito ,Satureja,oaxacana,LAMIACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas, sin sitio de colecta",,,,,4,Michaell,1
2924,3585,C,Planta registrada como muerta en la fecha 17/12/2002,"","2000-07-11","",870,Chepito ,Satureja,oaxacana,LAMIACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas, sin sitio de colecta",,,,,4,Michaell,1
2925,3586,C,"","","2000-07-11","",870,Chepito ,Satureja,oaxacana,LAMIACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas, sin sitio de colecta",,,,,4,Michaell,1
2926,3587,C,"","","1800-01-01","",1,sin dato,"","","",,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas, sin sitio de colecta",,,,,4,Michaell,1
2927,3588,C,"","","2000-07-11","",274,Biznaga,Mammillaria,sp.,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas, sin sitio de colecta",,,,,4,Michaell,1
2929,3589,C,"","","2000-07-11","",871,Nuez de piedra ,Juglans,sp.,JUGLANDACEAE,,,,,,,,,,,Plantas ubicadas en campo en la zona de Valles Centrales.,,,,,"Sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,4,Michaell,1
2930,3590,C,"",J. Rzedowski,"2000-07-13","",872,Copal mata perro,Bursera,ariensis,BURSERACEAE,,,,,,,,,,,Plantas ubicadas en la zona de bosque tropical seco.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos, sin coordenadas",,,,,4,Michaell,1
2931,3591,C,"","","2000-07-13","",244,Piñon,Jatropha,andrieuxii,EUPHORBIACEAE,,,,,,,,,,,Plantas ubicadas en la zona de bosque tropical seco.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,4,Michaell,1
2932,3592,C,"","","2000-07-13","",244,Piñon,Jatropha,andrieuxii,EUPHORBIACEAE,,,,,,,,,,,Plantas ubicadas en la zona de bosque tropical seco.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,4,Michaell,1
2933,3593,C,Planta registrada como muerta el 05/09/2001,"","2000-07-13","",874,Copal rojo,Bursera,sp.,BURSERACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,4,Michaell,1
2934,3594,C,"",J. Rzedowski / R. Medina Lemos,"2000-07-13","",875,Copal rojo,Bursera,laurihuertae,BURSERACEAE,,,,,,,,,,,Plantas ubicadas en la zona de bosque tropical seco.,,,,,"Sin observaciones, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,4,Michaell,1
2935,3595,C,"","","2000-07-13","",876,Manita de león ,Chiranthodendron,sp.,STERCULIACEAE,,,,,,,,,,,Plantas sin determinación de especie.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,4,Michaell,1
2936,3596,C,J. Rzedowski,"","2000-07-13","",103,Palo mulato,Bursera,simaruba,BURSERACEAE,,,,,,,,,,,Plantas ubicadas en la zona de bosque tropical humedo.,,,,,"Sin observaciones, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,4,Michaell,1
2937,3597,C,Planta registrada como muerta el 29/01/2001,"","2000-07-13","",103,Palo mulato,Bursera,simaruba,BURSERACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,4,Michaell,1
2938,3598,C,"","","2000-07-13","",878,Mr. X,"","","",,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,4,Michaell,1
2939,3599,C,"","","2000-07-13","",477,Biznaga,Mammillaria,voburnensis,CACTACEAE,,,,,,,,,,,Plantas ubicadas en campo en la zona de Jardín de Rocas.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,4,Michaell,1
2940,3502,C,Planta registrada como muerta en la  fecha 25/01/2000,"","2000-06-11","",274,Biznaga,Mammillaria,sp.,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2942,3503,C,Planta registrada como muerta en la  fecha 29/09/2001,"","2000-06-11","",726,Orquídea  ,"",sp.,ORCHIDACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,3,AndresServicio,1
2943,3504,C,Planta registrada como muerta en la  fecha 29/09/2001,"","2000-06-11","",726,Orquídea  ,"",sp.,ORCHIDACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,3,AndresServicio,1
2944,3505,C,Planta registrada como muerta en la  fecha 12/07/2001,"","2000-06-11","",726,Orquídea  ,"",sp.,ORCHIDACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,3,AndresServicio,1
2945,3506,C,Planta registrada como muerta en la  fecha 12/07/2001,"","2000-06-11","",824,Orquídea  ,Barkeria,sp.,ORCHIDACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,3,AndresServicio,1
2946,3507,C,"","","2000-06-11","",825,Camote de venado ,"","","",,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,3,AndresServicio,1
2947,3518,C,Planta registrada como muerta en la fecha 28/01/2003,"","2000-05-04","",1046,Lechuguillo,Hechtia,lyman-smithii,BROMELIACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,3,AndresServicio,1
2948,3521,C,"","","2000-05-04","",274,Biznaga,Mammillaria,sp.,CACTACEAE,,,,,,,,,,,Plantas sin determinación de especie.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,3,AndresServicio,1
2949,3600,C,"","","2000-07-13","",356,"",Hechtia,sp. nov.,BROMELIACEAE,,,,,,,,,,,Plantas sin determinación de especie.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas, sin sitio de colecta",,,,,3,AndresServicio,1
2950,3601,C,"","","2000-05-30","",896,Cuachepil ,Diphysa,robinioides,FABACEAE,,,,,,,,,,,Plantas ubicadas en campo en la zona de Jardín de Rocas.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2952,3602,C,"","","2000-07-20","",359,Cucharilla    ,Dasylirion,sp.,ASTERACEAE,,,,,,,,,,,Plantas ubicadas en la zona de las artes de Oaxaca.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2953,3603,C,"","","2000-07-20","",359,Cucharilla    ,Dasylirion,sp.,ASTERACEAE,,,,,,,,,,,Plantas ubicadas en la zona de las artes de Oaxaca.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2954,3604,C,"","","2000-07-20","",359,Cucharilla    ,Dasylirion,sp.,ASTERACEAE,,,,,,,,,,,Plantas sin determinación de especie.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2956,3605,C,Planta registrada como muerta en la fecha 17/01/2002,"","2000-07-20","",359,Cucharilla    ,Dasylirion,sp.,ASTERACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos, sin altitud, sin coordenadas",,,,,3,AndresServicio,1
2957,3606,C,Planta registrada como muerta en la  fecha 23/08/2002,"","2000-07-20","",273,Biznaga,Mammillaria,dixanthocentron,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2958,3607,C,Planta registrada como muerta en la  fecha 23/08/2002,"","2000-07-20","",726,Orquídea  ,"",sp.,ORCHIDACEAE,,,,,,,,,,,Plantas sin determinación de especie.,,,,,"Sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2960,3608,C,"","","2000-07-21","",887,Tempezquistle ,Bumelia,laetevirens,SAPOTACEAE,,,,,,,,,,,Plantas ubicadas en la zona de bosque tropical humedo.,,,,,"Sin determino, sin datos etnobotánicos, hoja semidesprendida",,,,,3,AndresServicio,1
2961,3610,C,Planta registrada como muerta en la  fecha 30/05/2002,"","2000-07-21","",2848,Coyoluche,Bursera,sp,BURSERACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2962,3611,C,"","","2000-07-21","",890,Cochimichi ,Gliricidia,sepium,FABACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2963,3612,C,Planta registrada como muerta en la fecha 29/03/2001,"","2000-07-21","",891,Ciruelo mango,Spondias,sp.,ANACARDIACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2964,3613,C,"","","2000-07-21","",244,Piñon,Jatropha,andrieuxii,EUPHORBIACEAE,,,,,,,,,,,Plantas ubicadas en la zona de bosque tropical seco.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2965,3614,C,"","","2000-07-21","",244,Piñon,Jatropha,andrieuxii,EUPHORBIACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2966,3615,C,"","","2000-07-21","",244,Piñon,Jatropha,andrieuxii,EUPHORBIACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2967,3616,C,"","","2000-07-21","",274,Biznaga,Mammillaria,sp.,CACTACEAE,,,,,,,,,,,Plantas sin determinación de especie.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2968,3617,C,"",J. Rzedowski / R. Medina Lemos,"2000-07-21","",893,Copal mulato,Bursera,cinerea,BURSERACEAE,,,,,,,,,,,Plantas ubicadas en la zona de bosque tropical seco.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
2969,3618,C,"","","2000-07-21","",893,Copal mulato,Bursera,cinerea,BURSERACEAE,,,,,,,,,,,Plantas ubicadas en la zona de bosque tropical seco.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,3,AndresServicio,1
